Month,Event Name,Total Data Points
July 2021,editor_obj_panel_subs_cta_clicked,25095
July 2021,editor_onboarding_tooltips_dismissed,36785
July 2021,editor_version_history_clicked,56875
July 2021,editor_version_history_loaded,112457
July 2021,editor_version_history_reverted,18091
July 2021,extension_connect_attempted,132370
July 2021,folder_view_option_clicked,2790
July 2021,folder_view_option_dialog_shown,7031
July 2021,font_download_failed,151768
July 2021,fullscreen_exit_survey_shown,54545
July 2021,homepage_category_info_dialog_shown,4188
July 2021,homepage_in_design_card_clicked,365011
July 2021,homepage_search_templates_clicked,13546
July 2021,layout_added,534681
July 2021,layout_apply,37078
July 2021,marketplace_dialog_interacted,46477
July 2021,marketplace_dialog_shown,46742
July 2021,messaging_preferences_interacted,66565
July 2021,mobile_editor_menubar_share_tapped,967533
July 2021,mobile_editor_menubar_team_share_tapped,52063
July 2021,mobile_editor_toolbar_graphics_group_tapped,1425320
July 2021,mobile_editor_toolbar_images_group_tapped,1326527
July 2021,mobile_editor_toolbar_templates_group_tapped,108104
July 2021,mobile_editor_toolbar_text_group_tapped,1225758
July 2021,mobile_magic_resize_menu_loaded,189176
July 2021,mobile_template_doctype_changed,10470
July 2021,notification_center_alerted,56873
July 2021,notification_center_unread_shown,185465
July 2021,offline,1052142
July 2021,palette_applied,770440
July 2021,payment_failed,20373
July 2021,presentations_promo_interacted,268999
July 2021,publish_payment_buy_credit_link_clicked,369
July 2021,publish_premium_content_action_triggered,1145513
July 2021,resource_details_flyout_action_clicked,311913
July 2021,schedule_datetime_updated,74376
July 2021,schedule_pause_dialog_interacted,35743
July 2021,schedule_post_publish_dialog_interacted,24929
July 2021,subscription_management_node_interacted,2649
July 2021,subscription_management_node_shown,4449
July 2021,subscription_upgrade_error_encountered,15821
July 2021,teacher_verification_step_actioned,82496
July 2021,teacher_verification_step_shown,93707
July 2021,update_payment_details_dialog_action_triggered,417792
July 2021,assistant_article_search_query,126490
July 2021,assistant_closed,121911
July 2021,assistant_help_center_link_clicked,19094
July 2021,brand_color_deleted,86387
July 2021,brand_kit_opened,27951
July 2021,brand_kit_switched,14189
July 2021,brand_kit_switcher_opened,23255
July 2021,brand_logo_downloaded,12354
July 2021,check_email_dialog_clicked,89258
July 2021,check_email_dialog_shown,119520
July 2021,client_sdk_mobile_team_share_completed,354
July 2021,client_sdk_schedule_button_clicked,2760
July 2021,editor_elements_evenly_spaced,46543
July 2021,editor_obj_panel_folder_element_move_cta_clicked,33480
July 2021,homepage_in_password_change_dialog_shown,13612
July 2021,image_style_match_context_menu_button_seen,15680
July 2021,in_app_purchase,196591
July 2021,mobile_editor_toolbar_videos_group_tapped,88622
July 2021,mobile_quickflow_created,7967
July 2021,mobile_quickflow_edit_tapped,2790
July 2021,mobile_quickflow_template_selected,2789
July 2021,onboarding_tooltip_clicked,247480
July 2021,onboarding_tooltip_continued,169595
July 2021,payment_option_removed,211
July 2021,pro_onboarding_tooltip_dismissed,148026
July 2021,publish_print_format_update_clicked,102805
July 2021,teacher_verification_prompt_step_triggered,14095
July 2021,teacher_verification_user_info_step_triggered,19316
July 2021,team_creation_dialog_content_actioned,11690
July 2021,team_creation_dialog_content_shown,10753
July 2021,team_creation_dialog_opened,10873
July 2021,team_creation_dialog_shown,10949
July 2021,client_sdk_design_create,593
July 2021,client_sdk_mobile_upgrade_confirmed,99948
July 2021,editor_comment_edited,8201
July 2021,editor_editing_apps_extensions_list_remove_watermarks_complete,4390
July 2021,editor_editing_apps_reset_to_default_preset_values_clicked,961
July 2021,editor_obj_panel_embed_app_added,35464
July 2021,mobile_editor_toolbar_search_setting_tapped,24532
July 2021,resource_details_flyout_brand_clicked,37107
July 2021,team_brand_entity_search,97573
July 2021,team_inviter_dialog_shown,30916
July 2021,brand_color_palette_added,51377
July 2021,brand_logo_deleted,29254
July 2021,editor_toolbar_font_attribute_changed,22196
July 2021,editor_toolbar_font_upload_cta_clicked,6463
July 2021,empty_state_cta_clicked,19382
July 2021,homepage_sidebar_folder_removed,3434
July 2021,homepage_start_from_media_dialog_clicked,94349
July 2021,mobile_grace_period_dialog_clicked,22827
July 2021,mobile_grace_period_dialog_shown,24171
July 2021,resource_details_flyout_keyword_clicked,32334
July 2021,assistant_feedback_sent,6246
July 2021,brand_name_edited,3233
July 2021,client_sdk_pro_usage_survey_triggered,860
July 2021,client_sdk_subscription_upgrade_confirmed,386
July 2021,document_collaborate_link_share_tapped,20366
July 2021,editor_obj_panel_folder_element_move_to_new_folder_clicked,7217
July 2021,editor_obj_panel_folder_element_move_to_new_folder_submitted,6570
July 2021,editor_obj_panel_folder_element_move_to_new_folder_succeeded,6518
July 2021,element_ungroup,67596
July 2021,fullscreen_magic_shortcut_triggered,40417
July 2021,mobile_editor_toolbar_page_group_tapped,32318
July 2021,onboarding_tooltip_dismissed,136242
July 2021,referring_link_shared,8257
July 2021,tailored_feature_dialog_interacted,4063
July 2021,tailoring_feature_interacted,55403
July 2021,team_brand_entity_interaction,10987
July 2021,client_sdk_homepage_visit_logged_in,158552701
July 2021,group_management_page_loaded,5406
July 2021,team_header_interacted,7608
July 2021,brand_color_palette_deleted,24214
July 2021,brand_color_palette_reorder_initiated,5112
July 2021,brand_color_palette_reordered,6673
July 2021,brand_kit_renamed,7810
July 2021,editor_chart_data_pasted,10290
July 2021,editor_page_limit_approached,15366
July 2021,editor_page_limit_exceeded,18707
July 2021,fullscreen_exit_survey_submitted,6713
July 2021,assistant_suggested_article_search_query,8468
July 2021,brand_color_palette_generation_initiated,31274
July 2021,brand_color_palette_generation_kept,12748
July 2021,suggested_teams_dialog_button_clicked,1272
July 2021,suggested_teams_dialog_shown,3899
July 2021,undo_cancellation_dialog_interacted,5345
July 2021,undo_cancellation_dialog_shown,6415
July 2021,editor_guide_added,58530
July 2021,editor_guide_moved,128841
July 2021,editor_guide_view_toggled,29928
July 2021,education_questionnaire_submitted,115363
July 2021,publish_print_editor_unlocked,52078
July 2021,teacher_verification_document_upload_step_triggered,3399
July 2021,assistant_card_rating_clicked,6181
July 2021,brand_font_deleted,6780
July 2021,design_maker_category_selected,458
July 2021,design_maker_collection_selected,1440
July 2021,design_maker_media_selected,262
July 2021,design_maker_opened,256
July 2021,design_maker_panel_text_updated,2436
July 2021,design_maker_step_selected,876
July 2021,editor_chart_suggestion_widget_clicked,3979
July 2021,editor_guide_deleted,42760
July 2021,editor_ruler_view_toggled,31535
July 2021,help_article_feedback_sent,1435
July 2021,publish_payment_buy_credit_button_clicked,31
July 2021,publish_print_proof_pdf_download,33393
July 2021,publish_template_confirm_clicked,1946
July 2021,referring_item_clicked,853
July 2021,assistant_card_closed,3585
July 2021,editor_chart_suggestion_submitted,1216
July 2021,editor_dialog_clicked,2869
July 2021,editor_dialog_shown,4525
July 2021,editor_resolved_comments_menu_opened,1433
July 2021,editor_toolbar_color_add_palette_cta_clicked,17817
July 2021,publish_print_pay_clicked,20906
July 2021,brand_kit_deleted,2283
July 2021,folder_share_completed,5702
July 2021,team_settings_updated,785
July 2021,document_collaborate_failed,3200
July 2021,mobile_template_preview_favorite_tapped,22041
July 2021,redirect_popup_close_clicked,1064
July 2021,subscription_canva_for_work_upgrade_confirmed,965
July 2021,team_creation_completed,5673
July 2021,onboarding_step_clicked,939855
July 2021,onboarding_step_shown,1162230
July 2021,brand_color_palette_generation_removed,3485
July 2021,editor_image_filter_code_changed,2196
July 2021,editor_toolbar_font_upload_clicked,4038
July 2021,onboarding_step_skip_selected,89304
July 2021,redirect_popup_redirect_clicked,1334
July 2021,editor_toolbar_color_add_palette_clicked,14451
July 2021,bulk_actions_failed,1238
July 2021,team_brand_entity_info_card_shown,3641
July 2021,notification_center_clicked,865
July 2021,notification_center_read,824
July 2021,mobile_home_menu_help_tapped,2651
July 2021,marketplace_clicked,301
July 2021,publish_external_method_used,46801
July 2021,editor_editing_apps_restore_original_button_clicked,9934
July 2021,mobile_payment_purchase_credit_tapped,14122
July 2021,onboarding_design_starter_design_selected,246
July 2021,teacher_verification_completed,832
July 2021,team_creation_dialog_data_fetched,363
July 2021,apps_upgrade_cta_subscription_unpaused,1
July 2021,editor_version_history_failure,198
July 2021,mobile_team_invite_cta_tapped,2414
July 2021,mobile_team_share_removed,404
July 2021,font_dialog_download_tapped,1968
July 2021,font_dialog_shown,2541
July 2021,font_download_success,1142
July 2021,account_setting_deactivate_requested,911
July 2021,app_update_prompt_responded,163
July 2021,app_update_prompt_shown,289
July 2021,design_maker_publish_completed,62
July 2021,design_viewer_button_clicked,1503
July 2021,editor_editing_apps_extensions_list_remove_watermarks_clicked,21667
July 2021,editor_editing_apps_extensions_list_with_watermarked_image,628
July 2021,image_style_match_context_menu_button_applied,72
July 2021,mobile_editor_toolbar_search_setting_applied,2110
July 2021,mobile_home_banner_tapped,137
July 2021,mobile_payment_purchase_element_tapped,1925
July 2021,mobile_publish_continue_tapped,44618
July 2021,mobile_rating_dialog_dismissed,18286
July 2021,mobile_rating_dialog_shown,20739
July 2021,mobile_team_invite_shown,1136
July 2021,mobile_template_preview_link_shared,1151
July 2021,mobile_template_preview_share_tapped,3852
July 2021,request_design_access_page_visited,6397
July 2021,video_preview_failed,4045
July 2021,onboarding_carousel_card_interacted,34
July 2021,onboarding_carousel_interacted,5
July 2021,purchase_with_credits,2266
July 2021,request_design_access_button_clicked,41
July 2021,team_member_invitation_requested,123
July 2021,editor_data_table_modified,64
July 2021,homepage_item_dropped,4760
July 2021,design_maker_style_reset,7
July 2021,design_viewer_page_changed,2918
July 2021,global_nav_menu_hidden,66
July 2021,global_nav_menu_shown,119
July 2021,homepage_onboarding_tooltip_shown,92
July 2021,group_name_edited,26
July 2021,layout_use,30
July 2021,publish_approval_workflow_request_form_shown,419
July 2021,publish_approval_workflow_request_form_submit_clicked,251
July 2021,homepage_onboarding_tooltip_clicked,54
July 2021,mobile_product_sheet_viewed,9
July 2021,assistant_help_center_tryitout_cta_clicked,14
July 2021,assistant_help_center_tryitout_cta_design_clicked,14
July 2021,home_approval_workflow_filter_dropdown_changed,147
July 2021,auth_dialog_shown,1297
July 2021,page_rasterized,1
July 2021,assistant_suggested_article_clicked,25
July 2021,home_approval_workflow_lightbox_shown,578
July 2021,auth_dialog_closed,630
July 2021,editor_timeline_preview_seek_to_time,183
July 2021,editor_editing_apps_image_manipulation_rate_limit,18
July 2021,mobile_product_sheet_purchase_tapped,1
July 2021,publish_approval_workflow_review_form_approve_clicked,54
July 2021,publish_approval_workflow_review_form_shown,63
July 2021,authentication_started,384963
July 2021,element_group_add,65
July 2021,app_crash_report_sent,4526
July 2021,app_swipe,381620
July 2021,asa_attribution_obtained,1459107
July 2021,asked_for_push_notification_permission,148
July 2021,client_sdk_braze_delayed_login_success,1509637
July 2021,client_sdk_braze_delayed_signup_completed,641770
July 2021,client_sdk_design_publish,40
July 2021,client_sdk_image_upload,44
July 2021,client_sdk_mobile_screenshot_detected,25516
July 2021,design_edit,302958
July 2021,home_approval_workflow_lightbox_action_clicked,416
July 2021,iphone_onboarding_complete,189050
July 2021,iphone_onboarding_start,1552869
July 2021,iphone_onboarding_step_completed,761513
July 2021,landscape_view,12753
July 2021,message_extension_did_open,8140
July 2021,mobile_category_list_loaded,21
July 2021,mobile_deeplink_opened,40707
July 2021,mobile_editor_menubar_preview_tapped,1
July 2021,portrait_view,12188
July 2021,server_target_set,1198008
July 2021,student_teacher_invite_triggered,4007
July 2021,url_handler_called,698829
July 2021,widget_clicked,19882
July 2021,widget_deleted,6124682
July 2021,design_viewer_unexpectedly_reloaded,157
July 2021,mobile_siri_suggestion_used,344
July 2021,password_manager_login,15
July 2021,approval_workflow_settings_approvers_updated,1
July 2021,approval_workflow_settings_dialog_hidden,2
July 2021,approval_workflow_settings_dialog_shown,2
July 2021,design_title_change,6
July 2021,element_focused_edit,150
July 2021,mobile_editor_toolbar_logos_group_tapped,46
